0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.0001	0.00010225	0.000102301	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0.000102302	0	
0	0.0002	0.00020675	0.000206952	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0.000206958	0	
0	0.0003	0.0003135	0.000314006	0.000314023	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0.000314024	0	
0	0.0004	0.0004225	0.000423512	0.000423552	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0.000423554	0	
0	0.0005	0.00053375	0.000535522	0.000535602	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0.000535605	0	
0	0.0006	0.00064725	0.000650085	0.000650228	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0.000650235	0	
0	0.0007	0.000763	0.000767252	0.000767492	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0.000767504	0	
0	0.0008	0.000881	0.000887075	0.000887451	0.000887471	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0.000887472	0	
0	0.0009	0.00100125	0.0010096	0.00101017	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0.0010102	0	
0	0.001	0.00112375	0.00113489	0.0011357	0.00113575	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0.00113576	0	
0	0.0011	0.0012485	0.00126298	0.00126412	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0.0012642	0	
0	0.0012	0.0013755	0.00139393	0.00139548	0.00139559	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0.0013956	0	
0	0.0013	0.00150475	0.00152778	0.00152986	0.00153002	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0.00153003	0	
0	0.0014	0.00163625	0.0016646	0.00166731	0.00166753	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0.00166755	0	
0	0.0015	0.00177	0.00180442	0.00180791	0.00180821	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0.00180823	0	
0	0.0016	0.001906	0.00194731	0.00195172	0.00195212	0.00195215	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0.00195216	0	
0	0.0017	0.00204425	0.00209331	0.00209882	0.00209935	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0.00209939	0	
0	0.0018	0.00218475	0.00224246	0.00224928	0.00224995	0.00225001	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0.00225002	0	
0	0.0019	0.0023275	0.00239483	0.00240316	0.00240403	0.0024041	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0.00240411	0	
0	0.002	0.0024725	0.00255046	0.00256055	0.00256164	0.00256174	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0.00256175	0	
0	0.0021	0.00261975	0.00270941	0.00272151	0.00272287	0.002723	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0.00272302	0	
0	0.0022	0.00276925	0.00287171	0.00288612	0.00288781	0.00288798	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0.002888	0	
0	0.0023	0.002921	0.00303744	0.00305447	0.00305654	0.00305675	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0.00305677	0	
0	0.0024	0.003075	0.00320663	0.00322662	0.00322913	0.00322941	0.00322943	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0.00322944	0	
0	0.0025	0.00323125	0.00337933	0.00340265	0.00340569	0.00340604	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0.00340607	0	
0	0.0026	0.00338975	0.0035556	0.00358265	0.0035863	0.00358673	0.00358677	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0.00358678	0	
0	0.0027	0.0035505	0.00373548	0.0037667	0.00377105	0.00377158	0.00377163	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0.00377164	0	
0	0.0028	0.0037135	0.00391904	0.00395488	0.00396004	0.00396068	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0.00396075	0	
0	0.0029	0.00387875	0.00410631	0.00414727	0.00415335	0.00415413	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0.00415422	0	
0	0.003	0.00404625	0.00429735	0.00434396	0.00435109	0.00435203	0.00435214	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0.00435215	0	
0	0.0031	0.004216	0.00449221	0.00454503	0.00455335	0.00455448	0.00455461	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0.00455463	0	
0	0.0032	0.004388	0.00469094	0.00475058	0.00476024	0.00476158	0.00476175	0.00476176	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0.00476177	0	
0	0.0033	0.00456225	0.00489359	0.00496069	0.00497186	0.00497345	0.00497365	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0.00497367	0	
0	0.0034	0.00473875	0.00510021	0.00517544	0.00518831	0.00519019	0.00519043	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0.00519046	0	
0	0.0035	0.0049175	0.00531086	0.00539494	0.00540969	0.0054119	0.0054122	0.00541223	0.00541223	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0.00541224	0	
0	0.0036	0.0050985	0.00552557	0.00561926	0.00563612	0.00563872	0.00563907	0.00563911	0.00563911	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0.00563912	0	
0	0.0037	0.00528175	0.00574441	0.00584851	0.00586772	0.00587074	0.00587116	0.00587121	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0.00587122	0	
